查询院校名称,页面院校名称,主管部门,院校省份,城市,985,211,双一流,类型,层次,性质,省份,批次,科类,专业组,选科要求,专业,最低分,最低位次,人数,批次线差,备注
无锡学院,无锡学院,江苏省,江苏,无锡,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"金融工程-3, 应急管理-2, 信息管理与信息系统-2, 数字经济-2",,,9.0,,
无锡学院,无锡学院,江苏省,江苏,无锡,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"大气科学-10, 应用统计学-4, 应用化学-4, 电气工程及其自动化-3, 交通运输-3, 环境科学与工程-3, 安全工程-3, 遥感科学与技术-3, 测绘工程-3, 储能科学与工程-3, 机械电子工程-3, 车辆工程-3, 自动化-2, 微电子科学与工程-2, 机器人工程-2, 软件工程-2, 计算机科学与技术-2, 数据科学与大数据技术-2, 电子信息工程-2, 网络工程-2, 光电信息科学与工程-2, 轨道交通信号与控制-2, 物联网工程-2, 集成电路设计与集成系统-2, 信息安全-2, 通信工程-2, 信息与计算科学-2, 地理信息科学-2, 电子科学与技术-1",,,78.0,,
无锡学院,无锡学院,江苏省,江苏,无锡,,,,0,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"物联网工程-(中外合作办学)-2, 数据科学与大数据技术-(中外合作办学)-2, 电子信息工程-(中外合作办学)-2",,,6.0,,
南京特殊教育师范学院,南京特殊教育师范学院,江苏省,江苏,南京,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"教育技术学-(师范类)-6, 公共事业管理-4, 英语-(师范类)(外语语种要求：英语。)(外语要求:英语)-4, 无障碍管理-3, 学前教育-(师范类)-3, 应用心理学-1, 财务管理-1, 小学教育-(师范类)-1",,,23.0,,
南京特殊教育师范学院,南京特殊教育师范学院,江苏省,江苏,南京,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"数据科学与大数据技术-9, 软件工程-8, 听力与言语康复学-4, 数学与应用数学-(师范类)-3, 康复治疗学-1, 计算机科学与技术-1",,,26.0,,
扬州大学,扬州大学,江苏省,江苏,扬州,,,,综合,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,工程管理-2,,,2.0,,
扬州大学,扬州大学,江苏省,江苏,扬州,,,,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"临床医学-(五年)-4, 水利水电工程-3, 土木工程-3, 食品科学与工程-3, 建筑环境与能源应用工程-3, 动物科学-3, 动物医学-(五年)-2, 微电子科学与工程-2, 农业水利工程-2, 生物制药-2, 环境科学-2, 电气工程及其自动化-2, 材料成型及控制工程-2, 机械设计制造及其自动化-2, 水产养殖学-2, 农学-2, 草业科学-2, 植物保护-2, 智慧水利-1, 数学与应用数学-(师范类)-1",,,45.0,,
扬州大学,扬州大学,江苏省,江苏,扬州,,,,综合,本科,公办,江西,本科批,首选物理,561,首选物理 再选不限,工程管理-(国家专项)-2,,,2.0,,
扬州大学,扬州大学,江苏省,江苏,扬州,,,,综合,本科,公办,江西,本科批,首选物理,562,首选物理 再选化学,"资源环境科学-(国家专项)-2, 给排水科学与工程-(国家专项)-2, 土木工程-(国家专项)-2, 动物科学-(国家专项)-2, 水利水电工程-(国家专项)-1, 生物技术-(国家专项)-1",,,10.0,,
金陵科技学院,金陵科技学院,江苏省,江苏,南京,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"风景园林-2, 建筑学-(五年)-1, 金融学-1, 市场营销-1, 会计学-1, 物流管理-1, 电子商务-1, 数字出版-1, 国际经济与贸易-1, 审计学-1",,,11.0,,
金陵科技学院,金陵科技学院,江苏省,江苏,南京,,,,0,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"自动化-3, 眼视光学-2, 设施农业科学与工程-2, 园艺-2, 复合材料与工程-1, 土木工程-1, 光电信息科学与工程-1, 电子科学与技术-1, 网络工程-1, 软件工程-1, 车辆工程-1, 动物科学-1",,,17.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50B,首选物理 再选化学,"机械工程-9, 包装工程-2",,,11.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50H,首选物理 再选化学,"计算机科学与技术-6, 人工智能-5, 计算机科学与技术-(申威卓越创新班)-2",,,13.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50C,首选物理 再选化学,"智能制造工程-5, 机器人工程-2",,,7.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50J,首选物理 再选化学,飞行器设计与工程-5,,,5.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50F,首选物理 再选化学,信息与计算科学-5,,,5.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50E,首选物理 再选化学,临床医学-(五年)-4,,,4.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50A,首选物理 再选化学,"电子封装技术-4, 微电子科学与工程-2",,,6.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50G,首选物理 再选化学,光电信息科学与工程-2,,,2.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,50D,首选物理 再选化学,临床医学-(卓越医师创新班)(五年)-1,,,1.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,大数据管理与应用-4,,,4.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选不限,"教育技术学-(智能教育卓越创新班)(师范类)-3, 小学教育-(未来科学与工程教育创新班)(师范类)-2",,,5.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"食品科学与工程-4, 食品营养与健康-2",,,6.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,504,首选物理 再选化学,"合成生物学-4, 生物工程-2",,,6.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,505,首选物理 再选化学,生物工程-(国家生命科学与技术人才培养基地班)-2,,,2.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,506,首选物理 再选化学,"智能交互设计-2, 工业设计-2",,,4.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,507,首选物理 再选化学,纺织工程-5,,,5.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,508,首选物理 再选化学,"化学工程与工艺-4, 高分子材料与工程-4, 应用化学-4",,,12.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,509,首选物理 再选化学,"自动化-5, 物联网工程-4, 电气工程及其自动化-4",,,13.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,561,首选物理 再选不限,"小学教育-(师范类)(国家专项)-6, 教育技术学-(智能教育卓越创新班)(师范类)(国家专项)-2",,,8.0,,
江南大学,江南大学,教育部,江苏,无锡,,,双一流,综合,本科,公办,江西,本科批,首选物理,562,首选物理 再选化学,"环境工程-(第一、二学年在蠡湖校区学习，第三、四学年在宜兴校区学习)(国家专项)-2, 机械工程-(国家专项)-2, 光电信息科学与工程-(国家专项)-2, 环境科学-(第一、二学年在蠡湖校区学习，第三、四学年在宜兴校区学习)(国家专项)-2",,,8.0,,
江苏第二师范学院,江苏第二师范学院,江苏省,江苏,南京,,,,0,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"生物科学-(师范类)-3, 食品科学与工程-2, 生物制药-2, 应用统计学-2",,,9.0,,
江苏建筑职业技术大学,江苏建筑职业技术大学,,江苏,徐州,,,,,本科,公办,江西,专科批,首选物理,501,首选物理 再选不限,"建筑装饰工程技术-5, 给排水工程技术-4, 计算机网络技术-3, 道路与桥梁工程技术-3",,,15.0,,
杭州电子科技大学,杭州电子科技大学,浙江省,浙江,杭州,,,,理工,本科,公办,江西,本科批,首选物理,501,首选物理 再选不限,"金融学-(可参加学校“金融学CFA方向班”项目。)-8, 工商管理-8, 金融学-(金融学、计算机双学士学位)-2",,,18.0,,
杭州电子科技大学,杭州电子科技大学,浙江省,浙江,杭州,,,,理工,本科,公办,江西,本科批,首选物理,502,首选物理 再选不限,"数字经济-4, 工业工程-4, 管理科学与工程类-(信息管理与信息系统、保密管理)-3, 保密管理-(保密、信安双学士学位)-3",,,14.0,,
杭州电子科技大学,杭州电子科技大学,浙江省,浙江,杭州,,,,理工,本科,公办,江西,本科批,首选物理,503,首选物理 再选化学,"电子信息类-(电子信息学院)(电子信息工程、电子科学与技术)-10, 电气工程及其自动化-7, 网络工程-7, 电子信息类-(通信学院)(通信工程、信息对抗技术)-6, 信息安全-5, 集成电路设计与集成系统-5, 车辆工程-4, 材料科学与工程-4, 数学类-(数学与应用数学、信息与计算科学)-4, 机械设计制造及其自动化-3, 自动化-3, 计算机科学与技术-3, 光电信息科学与工程-3, 软件工程-2, 智能制造工程-2, 人工智能-2",,,70.0,,
绍兴大学,绍兴大学,,浙江,绍兴,,,,,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"微电子科学与工程-5, 新能源材料与器件-5, 数据科学与大数据技术-4, 机器人工程-4, 化学-(师范类)(不招色盲、色弱考生。)-4, 物理学-(师范类)-4",,,26.0,,
绍兴大学,绍兴大学,,浙江,绍兴,,,,,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"纺织工程-11, 土木工程-5, 高分子材料与工程-(不招色盲、色弱考生。)-5, 药学-(不招色盲、色弱考生。)-5, 生物科学-(不招色盲、色弱考生。)-5, 应用化学-(不招色盲、色弱考生。)-4",,,35.0,,
浙江大学,浙江大学,教育部,浙江,杭州,,,双一流,综合,本科,公办,江西,本科批,首选物理,501,首选物理 再选化学,"工科试验班-(信息)(计算机科学与技术、信息安全、软件工程、工业设计、光电信息科学与工程、电子科学与技术、微电子科学与工程、信息工程、自动化、生物医学工程)-11, 人工智能-5, 工科试验班-(材料、化工与高分子)(材料科学与工程、化学工程与工艺(含智慧化工卓越班)、生物工程、高分子材料与工程)-3, 工科试验班-(竺可桢学院图灵班)(计算机科学与技术)-2, 工科试验班-(车辆工程、过程装备与控制工程、能源与环境系统工程、机械工程(含智能制造卓越班)、电气工程及其自动化、电子信息工程、工程力学、飞行器设计与工程)-2, 工科试验班-(智能制造与机器人创新班)(机械工程)-2, 理科试验班类-(含商务大数据分析双学士学位项目)(数学与应用数学、信息与计算科学、统计学、物理学、心理学、信息管理与信息系统)(含商务大数据分析(信息管理与信息系统-统计学)双学士学位项目)-2, 医学试验班-(竺可桢学院巴德年医学班)(临床医学)(八年医)-1",,,28.0,,
浙江大学,浙江大学,教育部,浙江,杭州,,,双一流,综合,本科,公办,江西,本科批,首选物理,502,首选物理 再选化学,"应用生物科学-(农学，含竺可桢学院新农科实验班)(含农业资源与环境、茶学、农学、植物保护、园艺、动物科学、动物医学专业，其中动物医学专业学制五年。)-19, 应用生物科学-(生工食品)(含农业工程(含智慧农业工程卓越班)、食品科学与工程专业)-6",,,25.0,,
